x Xe ne tau dtaudx ddtauddx g dgdx ddgddx 
-10.6051 1 1.65353e+13 8351.96 -9284.69 9645.69 0 0 0 
-10.604 1 1.64808e+13 8341.75 -9274.09 9635.04 0 0 0 
-10.6029 1 1.64265e+13 8331.55 -9263.49 9624.4 0 0 0 
-10.6018 1 1.63724e+13 8321.37 -9252.91 9613.77 0 0 0 
-10.6007 1 1.63184e+13 8311.19 -9242.34 9603.15 0 0 0 
-10.5996 1 1.62647e+13 8301.03 -9231.78 9592.55 0 0 0 
-10.5985 1 1.62111e+13 8290.88 -9221.23 9581.96 0 0 0 
-10.5974 1 1.61576e+13 8280.74 -9210.7 9571.37 0 0 0 
-10.5963 1 1.61044e+13 8270.62 -9200.17 9560.8 0 0 0 
-10.5952 1 1.60513e+13 8260.5 -9189.66 9550.24 0 0 0 
-10.5941 1 1.59985e+13 8250.4 -9179.16 9539.7 0 0 0 
-10.593 1 1.59457e+13 8240.3 -9168.67 9529.16 0 0 0 
-10.5919 1 1.58932e+13 8230.22 -9158.2 9518.64 0 0 0 
-10.5908 1 1.58408e+13 8220.15 -9147.73 9508.13 0 0 0 
-10.5897 1 1.57886e+13 8210.1 -9137.28 9497.62 0 0 0 
-10.5886 1 1.57366e+13 8200.05 -9126.83 9487.13 0 0 0 
-10.5875 1 1.56848e+13 8190.02 -9116.4 9476.66 0 0 0 
-10.5864 1 1.56331e+13 8179.99 -9105.98 9466.19 0 0 0 
-10.5853 1 1.55816e+13 8169.98 -9095.57 9455.73 0 0 0 
-10.5842 1 1.55302e+13 8159.98 -9085.18 9445.29 0 0 0 
-10.5831 1 1.54791e+13 8149.99 -9074.79 9434.86 0 0 0 
-10.582 1 1.54281e+13 8140.01 -9064.42 9424.44 0 0 0 
-10.5809 1 1.53772e+13 8130.05 -9054.06 9414.03 0 0 0 
-10.5798 1 1.53266e+13 8120.09 -9043.71 9403.63 0 0 0 
-10.5787 1 1.52761e+13 8110.15 -9033.37 9393.24 0 0 0 
-10.5776 1 1.52257e+13 8100.22 -9023.04 9382.87 0 0 0 
-10.5765 1 1.51756e+13 8090.3 -9012.72 9372.5 0 0 0 
-10.5754 1 1.51256e+13 8080.39 -9002.42 9362.15 0 0 0 
-10.5743 1 1.50757e+13 8070.49 -8992.12 9351.81 0 0 0 
-10.5732 1 1.50261e+13 8060.6 -8981.84 9341.48 0 0 0 
-10.5721 1 1.49766e+13 8050.73 -8971.57 9331.16 0 0 0 
-10.571 1 1.49272e+13 8040.86 -8961.31 9320.86 0 0 0 
-10.5699 1 1.4878e+13 8031.01 -8951.06 9310.56 0 0 0 
-10.5688 1 1.4829e+13 8021.17 -8940.83 9300.27 0 0 0 
-10.5677 1 1.47801e+13 8011.34 -8930.6 9290 0 0 0 
-10.5666 1 1.47314e+13 8001.52 -8920.38 9279.74 0 0 0 
-10.5655 1 1.46829e+13 7991.71 -8910.18 9269.49 0 0 0 
-10.5644 1 1.46345e+13 7981.92 -8899.99 9259.25 0 0 0 
-10.5633 1 1.45863e+13 7972.13 -8889.81 9249.02 0 0 0 
-10.5622 1 1.45382e+13 7962.36 -8879.64 9238.8 0 0 0 
-10.5611 1 1.44903e+13 7952.59 -8869.48 9228.6 0 0 0 
-10.56 1 1.44426e+13 7942.84 -8859.34 9218.4 0 0 0 
-10.5589 1 1.4395e+13 7933.1 -8849.2 9208.22 0 0 0 
-10.5578 1 1.43476e+13 7923.37 -8839.08 9198.05 0 0 0 
-10.5567 1 1.43003e+13 7913.65 -8828.96 9187.88 0 0 0 
-10.5556 1 1.42532e+13 7903.94 -8818.86 9177.73 0 0 0 
-10.5545 1 1.42062e+13 7894.25 -8808.77 9167.59 0 0 0 
-10.5534 1 1.41594e+13 7884.56 -8798.69 9157.47 0 0 0 
-10.5523 1 1.41128e+13 7874.89 -8788.62 9147.35 0 0 0 
-10.5512 1 1.40663e+13 7865.23 -8778.56 9137.24 0 0 0 
-10.5501 1 1.40199e+13 7855.57 -8768.52 9127.15 0 0 0 
-10.549 1 1.39737e+13 7845.93 -8758.48 9117.07 0 0 0 
-10.5479 1 1.39277e+13 7836.3 -8748.46 9106.99 0 0 0 
-10.5468 1 1.38818e+13 7826.69 -8738.44 9096.93 0 0 0 
-10.5457 1 1.38361e+13 7817.08 -8728.44 9086.88 0 0 0 
-10.5446 1 1.37905e+13 7807.48 -8718.45 9076.84 0 0 0 
-10.5435 1 1.3745e+13 7797.9 -8708.47 9066.81 0 0 0 
-10.5424 1 1.36997e+13 7788.32 -8698.5 9056.79 0 0 0 
-10.5413 1 1.36546e+13 7778.76 -8688.54 9046.79 0 0 0 
-10.5402 1 1.36096e+13 7769.2 -8678.6 9036.79 0 0 0 
-10.5391 1 1.35648e+13 7759.66 -8668.66 9026.81 0 0 0 
-10.538 1 1.35201e+13 7750.13 -8658.74 9016.83 0 0 0 
-10.5369 1 1.34755e+13 7740.61 -8648.82 9006.87 0 0 0 
-10.5358 1 1.34311e+13 7731.1 -8638.92 8996.92 0 0 0 
-10.5347 1 1.33869e+13 7721.6 -8629.03 8986.98 0 0 0 
-10.5336 1 1.33428e+13 7712.12 -8619.15 8977.05 0 0 0 
-10.5325 1 1.32988e+13 7702.64 -8609.27 8967.13 0 0 0 
-10.5314 1 1.3255e+13 7693.17 -8599.42 8957.22 0 0 0 
-10.5303 1 1.32113e+13 7683.72 -8589.57 8947.32 0 0 0 
-10.5292 1 1.31678e+13 7674.27 -8579.73 8937.43 0 0 0 
-10.5281 1 1.31244e+13 7664.84 -8569.9 8927.56 0 0 0 
-10.527 1 1.30812e+13 7655.42 -8560.09 8917.69 0 0 0 
-10.5259 1 1.3038e+13 7646.01 -8550.28 8907.84 0 0 0 
-10.5248 1 1.29951e+13 7636.61 -8540.49 8898 0 0 0 
-10.5237 1 1.29523e+13 7627.22 -8530.7 8888.16 0 0 0 
-10.5226 1 1.29096e+13 7617.84 -8520.93 8878.34 0 0 0 
-10.5215 1 1.28671e+13 7608.47 -8511.17 8868.53 0 0 0 
-10.5204 1 1.28247e+13 7599.11 -8501.42 8858.73 0 0 0 
-10.5193 1 1.27824e+13 7589.76 -8491.68 8848.94 0 0 0 
-10.5182 1 1.27403e+13 7580.43 -8481.95 8839.16 0 0 0 
-10.5171 1 1.26983e+13 7571.1 -8472.23 8829.39 0 0 0 
-10.516 1 1.26565e+13 7561.79 -8462.52 8819.63 0 0 0 
-10.5149 1 1.26148e+13 7552.48 -8452.83 8809.89 0 0 0 
-10.5138 1 1.25732e+13 7543.19 -8443.14 8800.15 0 0 0 
-10.5127 1 1.25318e+13 7533.9 -8433.46 8790.43 0 0 0 
-10.5116 1 1.24905e+13 7524.63 -8423.8 8780.71 0 0 0 
-10.5105 1 1.24493e+13 7515.37 -8414.14 8771.01 0 0 0 
-10.5094 1 1.24083e+13 7506.12 -8404.5 8761.31 0 0 0 
-10.5083 1 1.23674e+13 7496.88 -8394.87 8751.63 0 0 0 
-10.5072 1 1.23267e+13 7487.65 -8385.24 8741.96 0 0 0 
-10.5061 1 1.22861e+13 7478.43 -8375.63 8732.3 0 0 0 
-10.505 1 1.22456e+13 7469.22 -8366.03 8722.64 0 0 0 
-10.5039 1 1.22052e+13 7460.02 -8356.44 8713 0 0 0 
-10.5028 1 1.2165e+13 7450.83 -8346.86 8703.37 0 0 0 
-10.5017 1 1.21249e+13 7441.66 -8337.29 8693.75 0 0 0 
-10.5006 1 1.2085e+13 7432.49 -8327.73 8684.14 0 0 0 
-10.4994 1 1.20452e+13 7423.33 -8318.18 8674.55 0 0 0 
-10.4983 1 1.20055e+13 7414.19 -8308.65 8664.96 0 0 0 
-10.4972 1 1.19659e+13 7405.05 -8299.12 8655.38 0 0 0 
-10.4961 1 1.19265e+13 7395.93 -8289.6 8645.81 0 0 0 
-10.495 1 1.18872e+13 7386.81 -8280.1 8636.26 0 0 0 
-10.4939 1 1.1848e+13 7377.71 -8270.6 8626.71 0 0 0 
-10.4928 1 1.1809e+13 7368.62 -8261.12 8617.17 0 0 0 
-10.4917 1 1.17701e+13 7359.53 -8251.64 8607.65 0 0 0 
-10.4906 1 1.17313e+13 7350.46 -8242.18 8598.13 0 0 0 
-10.4895 1 1.16927e+13 7341.4 -8232.72 8588.63 0 0 0 
-10.4884 1 1.16541e+13 7332.35 -8223.28 8579.14 0 0 0 
-10.4873 1 1.16157e+13 7323.31 -8213.85 8569.65 0 0 0 
-10.4862 1 1.15775e+13 7314.28 -8204.43 8560.18 0 0 0 
-10.4851 1 1.15393e+13 7305.26 -8195.01 8550.72 0 0 0 
-10.484 1 1.15013e+13 7296.25 -8185.61 8541.26 0 0 0 
-10.4829 1 1.14634e+13 7287.25 -8176.22 8531.82 0 0 0 
-10.4818 1 1.14256e+13 7278.26 -8166.84 8522.39 0 0 0 
-10.4807 1 1.1388e+13 7269.28 -8157.47 8512.97 0 0 0 
-10.4796 1 1.13505e+13 7260.31 -8148.11 8503.56 0 0 0 
-10.4785 1 1.13131e+13 7251.35 -8138.76 8494.16 0 0 0 
-10.4774 1 1.12758e+13 7242.4 -8129.42 8484.77 0 0 0 
-10.4763 1 1.12386e+13 7233.46 -8120.09 8475.39 0 0 0 
-10.4752 1 1.12016e+13 7224.53 -8110.77 8466.01 0 0 0 
-10.4741 1 1.11647e+13 7215.62 -8101.46 8456.66 0 0 0 
-10.473 1 1.11279e+13 7206.71 -8092.17 8447.31 0 0 0 
-10.4719 1 1.10912e+13 7197.81 -8082.88 8437.97 0 0 0 
-10.4708 1 1.10547e+13 7188.93 -8073.6 8428.64 0 0 0 
-10.4697 1 1.10183e+13 7180.05 -8064.33 8419.32 0 0 0 
-10.4686 1 1.0982e+13 7171.18 -8055.08 8410.01 0 0 0 
-10.4675 1 1.09458e+13 7162.33 -8045.83 8400.71 0 0 0 
-10.4664 1 1.09097e+13 7153.48 -8036.59 8391.42 0 0 0 
-10.4653 1 1.08738e+13 7144.64 -8027.37 8382.14 0 0 0 
-10.4642 1 1.08379e+13 7135.82 -8018.15 8372.88 0 0 0 
-10.4631 1 1.08022e+13 7127 -8008.94 8363.62 0 0 0 
-10.462 1 1.07666e+13 7118.2 -7999.75 8354.37 0 0 0 
-10.4609 1 1.07312e+13 7109.4 -7990.56 8345.13 0 0 0 
-10.4598 1 1.06958e+13 7100.62 -7981.39 8335.91 0 0 0 
-10.4587 1 1.06606e+13 7091.84 -7972.22 8326.69 0 0 0 
-10.4576 1 1.06254e+13 7083.07 -7963.07 8317.48 0 0 0 
-10.4565 1 1.05904e+13 7074.32 -7953.92 8308.28 0 0 0 
-10.4554 1 1.05555e+13 7065.57 -7944.79 8299.1 0 0 0 
-10.4543 1 1.05208e+13 7056.84 -7935.66 8289.92 0 0 0 
-10.4532 1 1.04861e+13 7048.11 -7926.55 8280.75 0 0 0 
-10.4521 1 1.04515e+13 7039.4 -7917.44 8271.6 0 0 0 
-10.451 1 1.04171e+13 7030.69 -7908.35 8262.45 0 0 0 
-10.4499 1 1.03828e+13 7022 -7899.26 8253.31 0 0 0 
-10.4488 1 1.03486e+13 7013.31 -7890.19 8244.19 0 0 0 
-10.4477 1 1.03145e+13 7004.64 -7881.12 8235.07 0 0 0 
-10.4466 1 1.02805e+13 6995.97 -7872.07 8225.96 0 0 0 
-10.4455 1 1.02466e+13 6987.32 -7863.03 8216.87 0 0 0 
-10.4444 1 1.02129e+13 6978.67 -7853.99 8207.78 0 0 0 
-10.4433 1 1.01792e+13 6970.04 -7844.97 8198.7 0 0 0 
-10.4422 1 1.01457e+13 6961.41 -7835.95 8189.63 0 0 0 
-10.4411 1 1.01122e+13 6952.8 -7826.95 8180.58 0 0 0 
-10.44 1 1.00789e+13 6944.19 -7817.95 8171.53 0 0 0 
-10.4389 1 1.00457e+13 6935.6 -7808.97 8162.49 0 0 0 
-10.4378 1 1.00126e+13 6927.01 -7799.99 8153.46 0 0 0 
-10.4367 1 9.97962e+12 6918.43 -7791.03 8144.45 0 0 0 
-10.4356 1 9.94674e+12 6909.87 -7782.07 8135.44 0 0 0 
-10.4345 1 9.91397e+12 6901.31 -7773.13 8126.44 0 0 0 
-10.4334 1 9.8813e+12 6892.77 -7764.19 8117.45 0 0 0 
-10.4323 1 9.84874e+12 6884.23 -7755.27 8108.47 0 0 0 
-10.4312 1 9.81629e+12 6875.7 -7746.35 8099.51 0 0 0 
-10.4301 1 9.78395e+12 6867.19 -7737.45 8090.55 0 0 0 
-10.429 1 9.75171e+12 6858.68 -7728.55 8081.6 0 0 0 
-10.4279 1 9.71958e+12 6850.18 -7719.67 8072.66 0 0 0 
-10.4268 1 9.68756e+12 6841.69 -7710.79 8063.73 0 0 0 
-10.4257 1 9.65564e+12 6833.22 -7701.93 8054.81 0 0 0 
-10.4246 1 9.62382e+12 6824.75 -7693.07 8045.9 0 0 0 
-10.4235 1 9.59211e+12 6816.29 -7684.22 8037 0 0 0 
-10.4224 1 9.56051e+12 6807.84 -7675.39 8028.11 0 0 0 
-10.4213 1 9.52901e+12 6799.4 -7666.56 8019.23 0 0 0 
-10.4202 1 9.49761e+12 6790.97 -7657.74 8010.36 0 0 0 
-10.4191 1 9.46632e+12 6782.55 -7648.93 8001.5 0 0 0 
-10.418 1 9.43513e+12 6774.14 -7640.14 7992.65 0 0 0 
-10.4169 1 9.40404e+12 6765.74 -7631.35 7983.81 0 0 0 
-10.4158 1 9.37305e+12 6757.35 -7622.57 7974.97 0 0 0 
-10.4147 1 9.34217e+12 6748.97 -7613.8 7966.15 0 0 0 
-10.4136 1 9.31139e+12 6740.6 -7605.04 7957.34 0 0 0 
-10.4125 1 9.28071e+12 6732.24 -7596.29 7948.54 0 0 0 
-10.4114 1 9.25013e+12 6723.89 -7587.55 7939.74 0 0 0 
-10.4103 1 9.21965e+12 6715.54 -7578.83 7930.96 0 0 0 
-10.4092 1 9.18927e+12 6707.21 -7570.11 7922.19 0 0 0 
-10.4081 1 9.159e+12 6698.89 -7561.39 7913.42 0 0 0 
-10.407 1 9.12882e+12 6690.57 -7552.69 7904.67 0 0 0 
-10.4059 1 9.09874e+12 6682.27 -7544 7895.92 0 0 0 
-10.4048 1 9.06876e+12 6673.98 -7535.32 7887.18 0 0 0 
-10.4037 1 9.03888e+12 6665.69 -7526.65 7878.46 0 0 0 
-10.4026 1 9.0091e+12 6657.42 -7517.99 7869.74 0 0 0 
-10.4015 1 8.97941e+12 6649.15 -7509.33 7861.03 0 0 0 
-10.4004 1 8.94983e+12 6640.89 -7500.69 7852.34 0 0 0 
-10.3993 1 8.92034e+12 6632.65 -7492.06 7843.65 0 0 0 
-10.3982 1 8.89095e+12 6624.41 -7483.43 7834.97 0 0 0 
-10.3971 1 8.86165e+12 6616.18 -7474.82 7826.3 0 0 0 
-10.396 1 8.83246e+12 6607.96 -7466.21 7817.64 0 0 0 
-10.3949 1 8.80335e+12 6599.75 -7457.62 7808.99 0 0 0 
-10.3938 1 8.77435e+12 6591.55 -7449.03 7800.35 0 0 0 
-10.3927 1 8.74544e+12 6583.36 -7440.46 7791.72 0 0 0 
-10.3916 1 8.71662e+12 6575.18 -7431.89 7783.1 0 0 0 
-10.3905 1 8.6879e+12 6567.01 -7423.33 7774.49 0 0 0 
-10.3894 1 8.65928e+12 6558.85 -7414.78 7765.88 0 0 0 
-10.3883 1 8.63074e+12 6550.7 -7406.24 7757.29 0 0 0 
-10.3872 1 8.60231e+12 6542.56 -7397.71 7748.71 0 0 0 
-10.3861 1 8.57396e+12 6534.42 -7389.2 7740.13 0 0 0 
-10.385 1 8.54571e+12 6526.3 -7380.68 7731.57 0 0 0 
-10.3839 1 8.51756e+12 6518.18 -7372.18 7723.01 0 0 0 
-10.3828 1 8.48949e+12 6510.08 -7363.69 7714.46 0 0 0 
-10.3817 1 8.46152e+12 6501.98 -7355.21 7705.93 0 0 0 
-10.3806 1 8.43364e+12 6493.89 -7346.74 7697.4 0 0 0 
-10.3795 1 8.40585e+12 6485.82 -7338.27 7688.88 0 0 0 
-10.3784 1 8.37816e+12 6477.75 -7329.82 7680.37 0 0 0 
-10.3773 1 8.35055e+12 6469.69 -7321.38 7671.87 0 0 0 
-10.3762 1 8.32304e+12 6461.64 -7312.94 7663.38 0 0 0 
-10.3751 1 8.29561e+12 6453.6 -7304.51 7654.9 0 0 0 
-10.374 1 8.26828e+12 6445.57 -7296.1 7646.43 0 0 0 
-10.3729 1 8.24104e+12 6437.55 -7287.69 7637.96 0 0 0 
-10.3718 1 8.21388e+12 6429.53 -7279.29 7629.51 0 0 0 
-10.3707 1 8.18682e+12 6421.53 -7270.9 7621.07 0 0 0 
-10.3696 1 8.15984e+12 6413.54 -7262.53 7612.63 0 0 0 
-10.3685 1 8.13296e+12 6405.55 -7254.16 7604.2 0 0 0 
-10.3674 1 8.10616e+12 6397.58 -7245.79 7595.79 0 0 0 
-10.3663 1 8.07945e+12 6389.61 -7237.44 7587.38 0 0 0 
-10.3652 1 8.05283e+12 6381.65 -7229.1 7578.98 0 0 0 
-10.3641 1 8.0263e+12 6373.7 -7220.77 7570.59 0 0 0 
-10.363 1 7.99985e+12 6365.76 -7212.44 7562.21 0 0 0 
-10.3619 1 7.97349e+12 6357.83 -7204.13 7553.84 0 0 0 
-10.3608 1 7.94722e+12 6349.91 -7195.82 7545.48 0 0 0 
-10.3597 1 7.92104e+12 6342 -7187.53 7537.13 0 0 0 
-10.3586 1 7.89494e+12 6334.1 -7179.24 7528.79 0 0 0 
-10.3575 1 7.86893e+12 6326.21 -7170.96 7520.45 0 0 0 
-10.3564 1 7.843e+12 6318.32 -7162.69 7512.13 0 0 0 
-10.3553 1 7.81716e+12 6310.45 -7154.43 7503.81 0 0 0 
-10.3542 1 7.7914e+12 6302.58 -7146.18 7495.5 0 0 0 
-10.3531 1 7.76573e+12 6294.72 -7137.94 7487.21 0 0 0 
-10.352 1 7.74014e+12 6286.88 -7129.71 7478.92 0 0 0 
-10.3509 1 7.71464e+12 6279.04 -7121.49 7470.64 0 0 0 
-10.3498 1 7.68922e+12 6271.21 -7113.27 7462.37 0 0 0 
-10.3487 1 7.66388e+12 6263.39 -7105.07 7454.11 0 0 0 
-10.3476 1 7.63863e+12 6255.57 -7096.87 7445.85 0 0 0 
-10.3465 1 7.61346e+12 6247.77 -7088.69 7437.61 0 0 0 
-10.3454 1 7.58838e+12 6239.98 -7080.51 7429.38 0 0 0 
-10.3443 1 7.56338e+12 6232.19 -7072.34 7421.15 0 0 0 
-10.3432 1 7.53845e+12 6224.42 -7064.18 7412.93 0 0 0 
-10.3421 1 7.51362e+12 6216.65 -7056.03 7404.73 0 0 0 
-10.341 1 7.48886e+12 6208.89 -7047.89 7396.53 0 0 0 
-10.3399 1 7.46418e+12 6201.14 -7039.75 7388.34 0 0 0 
-10.3388 1 7.43959e+12 6193.4 -7031.63 7380.16 0 0 0 
-10.3377 1 7.41508e+12 6185.67 -7023.52 7371.99 0 0 0 
-10.3366 1 7.39065e+12 6177.95 -7015.41 7363.82 0 0 0 
-10.3355 1 7.3663e+12 6170.24 -7007.31 7355.67 0 0 0 
-10.3344 1 7.34202e+12 6162.53 -6999.23 7347.53 0 0 0 
-10.3333 1 7.31783e+12 6154.84 -6991.15 7339.39 0 0 0 
-10.3322 1 7.29372e+12 6147.15 -6983.08 7331.26 0 0 0 
-10.3311 1 7.26969e+12 6139.47 -6975.02 7323.15 0 0 0 
-10.33 1 7.24574e+12 6131.8 -6966.97 7315.04 0 0 0 
-10.3289 1 7.22186e+12 6124.14 -6958.92 7306.94 0 0 0 
-10.3278 1 7.19807e+12 6116.49 -6950.89 7298.84 0 0 0 
-10.3267 1 7.17435e+12 6108.85 -6942.86 7290.76 0 0 0 
-10.3256 1 7.15071e+12 6101.22 -6934.85 7282.69 0 0 0 
-10.3245 1 7.12715e+12 6093.59 -6926.84 7274.62 0 0 0 
-10.3234 1 7.10367e+12 6085.98 -6918.84 7266.57 0 0 0 
-10.3223 1 7.08026e+12 6078.37 -6910.85 7258.52 0 0 0 
-10.3212 1 7.05693e+12 6070.77 -6902.87 7250.48 0 0 0 
-10.3201 1 7.03368e+12 6063.18 -6894.9 7242.45 0 0 0 
-10.319 1 7.01051e+12 6055.6 -6886.94 7234.43 0 0 0 
-10.3179 1 6.98741e+12 6048.03 -6878.98 7226.42 0 0 0 
-10.3168 1 6.96438e+12 6040.46 -6871.04 7218.41 0 0 0 
-10.3157 1 6.94144e+12 6032.91 -6863.1 7210.42 0 0 0 
-10.3146 1 6.91857e+12 6025.36 -6855.17 7202.43 0 0 0 
-10.3135 1 6.89577e+12 6017.83 -6847.25 7194.46 0 0 0 
-10.3124 1 6.87305e+12 6010.3 -6839.34 7186.49 0 0 0 
-10.3113 1 6.8504e+12 6002.78 -6831.44 7178.53 0 0 0 
-10.3102 1 6.82783e+12 5995.27 -6823.55 7170.58 0 0 0 
-10.3091 1 6.80534e+12 5987.77 -6815.67 7162.64 0 0 0 
-10.308 1 6.78291e+12 5980.27 -6807.79 7154.7 0 0 0 
-10.3069 1 6.76056e+12 5972.79 -6799.92 7146.78 0 0 0 
-10.3058 1 6.73829e+12 5965.31 -6792.07 7138.86 0 0 0 
-10.3047 1 6.71609e+12 5957.84 -6784.22 7130.95 0 0 0 
-10.3036 1 6.69396e+12 5950.38 -6776.38 7123.05 0 0 0 
-10.3025 1 6.6719e+12 5942.93 -6768.54 7115.16 0 0 0 
-10.3014 1 6.64992e+12 5935.49 -6760.72 7107.28 0 0 0 
-10.3003 1 6.62801e+12 5928.06 -6752.91 7099.41 0 0 0 
-10.2992 1 6.60617e+12 5920.63 -6745.1 7091.54 0 0 0 
-10.2981 1 6.5844e+12 5913.22 -6737.3 7083.69 0 0 0 
-10.297 1 6.56271e+12 5905.81 -6729.51 7075.84 0 0 0 
-10.2959 1 6.54108e+12 5898.41 -6721.73 7068 0 0 0 
-10.2948 1 6.51953e+12 5891.02 -6713.96 7060.17 0 0 0 
-10.2937 1 6.49805e+12 5883.64 -6706.2 7052.35 0 0 0 
-10.2926 1 6.47664e+12 5876.27 -6698.45 7044.54 0 0 0 
-10.2915 1 6.4553e+12 5868.9 -6690.7 7036.73 0 0 0 
-10.2904 1 6.43403e+12 5861.54 -6682.96 7028.94 0 0 0 
-10.2893 1 6.41283e+12 5854.2 -6675.24 7021.15 0 0 0 
-10.2882 1 6.3917e+12 5846.86 -6667.52 7013.37 0 0 0 
-10.2871 1 6.37064e+12 5839.53 -6659.81 7005.6 0 0 0 
-10.286 1 6.34965e+12 5832.2 -6652.1 6997.84 0 0 0 
-10.2849 1 6.32873e+12 5824.89 -6644.41 6990.08 0 0 0 
-10.2838 1 6.30788e+12 5817.59 -6636.72 6982.34 0 0 0 
-10.2827 1 6.28709e+12 5810.29 -6629.05 6974.6 0 0 0 
-10.2816 1 6.26638e+12 5803 -6621.38 6966.88 0 0 0 
-10.2805 1 6.24573e+12 5795.72 -6613.72 6959.16 0 0 0 
-10.2794 1 6.22515e+12 5788.45 -6606.07 6951.44 0 0 0 
-10.2783 1 6.20464e+12 5781.19 -6598.42 6943.74 0 0 0 
-10.2772 1 6.1842e+12 5773.93 -6590.79 6936.05 0 0 0 
-10.2761 1 6.16382e+12 5766.68 -6583.16 6928.36 0 0 0 
-10.275 1 6.14351e+12 5759.45 -6575.54 6920.68 0 0 0 
-10.2739 1 6.12327e+12 5752.22 -6567.93 6913.02 0 0 0 
-10.2728 1 6.1031e+12 5745 -6560.33 6905.35 0 0 0 
-10.2717 1 6.08299e+12 5737.78 -6552.74 6897.7 0 0 0 
-10.2706 1 6.06294e+12 5730.58 -6545.16 6890.06 0 0 0 
-10.2695 1 6.04297e+12 5723.38 -6537.58 6882.42 0 0 0 
-10.2684 1 6.02306e+12 5716.19 -6530.01 6874.8 0 0 0 
-10.2673 1 6.00321e+12 5709.01 -6522.46 6867.18 0 0 0 
-10.2662 1 5.98343e+12 5701.84 -6514.91 6859.57 0 0 0 
-10.2651 1 5.96372e+12 5694.68 -6507.36 6851.96 0 0 0 
-10.264 1 5.94407e+12 5687.53 -6499.83 6844.37 0 0 0 
-10.2629 1 5.92448e+12 5680.38 -6492.3 6836.78 0 0 0 
-10.2618 1 5.90496e+12 5673.24 -6484.79 6829.21 0 0 0 
-10.2607 1 5.8855e+12 5666.11 -6477.28 6821.64 0 0 0 
-10.2596 1 5.86611e+12 5658.99 -6469.78 6814.08 0 0 0 
-10.2585 1 5.84678e+12 5651.88 -6462.29 6806.52 0 0 0 
-10.2574 1 5.82752e+12 5644.77 -6454.8 6798.98 0 0 0 
-10.2563 1 5.80832e+12 5637.67 -6447.33 6791.44 0 0 0 
-10.2552 1 5.78918e+12 5630.59 -6439.86 6783.92 0 0 0 
-10.2541 1 5.77011e+12 5623.5 -6432.4 6776.4 0 0 0 
-10.253 1 5.75109e+12 5616.43 -6424.95 6768.88 0 0 0 
-10.2519 1 5.73215e+12 5609.37 -6417.51 6761.38 0 0 0 
-10.2508 1 5.71326e+12 5602.31 -6410.07 6753.89 0 0 0 
-10.2497 1 5.69443e+12 5595.26 -6402.65 6746.4 0 0 0 
-10.2486 1 5.67567e+12 5588.23 -6395.23 6738.92 0 0 0 
-10.2475 1 5.65697e+12 5581.19 -6387.82 6731.45 0 0 0 
-10.2464 1 5.63833e+12 5574.17 -6380.42 6723.99 0 0 0 
-10.2453 1 5.61975e+12 5567.16 -6373.03 6716.53 0 0 0 
-10.2442 1 5.60124e+12 5560.15 -6365.64 6709.09 0 0 0 
-10.2431 1 5.58278e+12 5553.15 -6358.26 6701.65 0 0 0 
-10.242 1 5.56439e+12 5546.16 -6350.9 6694.22 0 0 0 
-10.2409 1 5.54605e+12 5539.18 -6343.54 6686.8 0 0 0 
-10.2398 1 5.52778e+12 5532.2 -6336.18 6679.39 0 0 0 
-10.2387 1 5.50957e+12 5525.24 -6328.84 6671.98 0 0 0 
-10.2376 1 5.49141e+12 5518.28 -6321.5 6664.58 0 0 0 
-10.2365 1 5.47332e+12 5511.33 -6314.18 6657.19 0 0 0 
-10.2354 1 5.45529e+12 5504.38 -6306.86 6649.81 0 0 0 
-10.2343 1 5.43731e+12 5497.45 -6299.54 6642.44 0 0 0 
-10.2332 1 5.4194e+12 5490.52 -6292.24 6635.07 0 0 0 
-10.2321 1 5.40154e+12 5483.61 -6284.95 6627.72 0 0 0 
-10.231 1 5.38374e+12 5476.7 -6277.66 6620.37 0 0 0 
-10.2299 1 5.366e+12 5469.79 -6270.38 6613.03 0 0 0 
-10.2288 1 5.34832e+12 5462.9 -6263.11 6605.7 0 0 0 
-10.2277 1 5.3307e+12 5456.01 -6255.85 6598.37 0 0 0 
-10.2266 1 5.31314e+12 5449.14 -6248.59 6591.05 0 0 0 
-10.2255 1 5.29563e+12 5442.27 -6241.34 6583.74 0 0 0 
-10.2244 1 5.27818e+12 5435.4 -6234.11 6576.44 0 0 0 
-10.2233 1 5.26079e+12 5428.55 -6226.87 6569.15 0 0 0 
-10.2222 1 5.24346e+12 5421.7 -6219.65 6561.87 0 0 0 
-10.2211 1 5.22618e+12 5414.86 -6212.44 6554.59 0 0 0 
-10.22 1 5.20896e+12 5408.03 -6205.23 6547.32 0 0 0 
-10.2189 1 5.1918e+12 5401.21 -6198.03 6540.06 0 0 0 
-10.2178 1 5.17469e+12 5394.4 -6190.84 6532.81 0 0 0 
-10.2167 1 5.15764e+12 5387.59 -6183.66 6525.56 0 0 0 
-10.2156 1 5.14065e+12 5380.79 -6176.48 6518.32 0 0 0 
-10.2145 1 5.12371e+12 5374 -6169.32 6511.09 0 0 0 
-10.2134 1 5.10683e+12 5367.22 -6162.16 6503.87 0 0 0 
-10.2123 1 5.09e+12 5360.44 -6155.01 6496.66 0 0 0 
-10.2112 1 5.07323e+12 5353.68 -6147.86 6489.45 0 0 0 
