z dL
1.22501 2.65189e+26 
1.22412 2.64946e+26 
1.22323 2.64704e+26 
1.22234 2.64462e+26 
1.22145 2.6422e+26 
1.22056 2.63978e+26 
1.21967 2.63736e+26 
1.21878 2.63495e+26 
1.2179 2.63253e+26 
1.21701 2.63012e+26 
1.21612 2.62771e+26 
1.21524 2.6253e+26 
1.21435 2.62289e+26 
1.21346 2.62048e+26 
1.21258 2.61808e+26 
1.21169 2.61568e+26 
1.21081 2.61327e+26 
1.20993 2.61087e+26 
1.20904 2.60847e+26 
1.20816 2.60607e+26 
1.20727 2.60368e+26 
1.20639 2.60128e+26 
1.20551 2.59889e+26 
1.20463 2.59649e+26 
1.20374 2.5941e+26 
1.20286 2.59171e+26 
1.20198 2.58933e+26 
1.2011 2.58694e+26 
1.20022 2.58455e+26 
1.19934 2.58217e+26 
1.19846 2.57979e+26 
1.19758 2.57741e+26 
1.1967 2.57503e+26 
1.19582 2.57265e+26 
1.19495 2.57027e+26 
1.19407 2.56789e+26 
1.19319 2.56552e+26 
1.19231 2.56315e+26 
1.19144 2.56078e+26 
1.19056 2.55841e+26 
1.18968 2.55604e+26 
1.18881 2.55367e+26 
1.18793 2.55131e+26 
1.18706 2.54894e+26 
1.18618 2.54658e+26 
1.18531 2.54422e+26 
1.18443 2.54186e+26 
1.18356 2.5395e+26 
1.18269 2.53714e+26 
1.18181 2.53479e+26 
1.18094 2.53243e+26 
1.18007 2.53008e+26 
1.1792 2.52773e+26 
1.17832 2.52538e+26 
1.17745 2.52303e+26 
1.17658 2.52068e+26 
1.17571 2.51834e+26 
1.17484 2.51599e+26 
1.17397 2.51365e+26 
1.1731 2.51131e+26 
1.17223 2.50897e+26 
1.17136 2.50663e+26 
1.17049 2.50429e+26 
1.16963 2.50196e+26 
1.16876 2.49962e+26 
1.16789 2.49729e+26 
1.16702 2.49496e+26 
1.16616 2.49263e+26 
1.16529 2.4903e+26 
1.16442 2.48797e+26 
1.16356 2.48565e+26 
1.16269 2.48332e+26 
1.16183 2.481e+26 
1.16096 2.47868e+26 
1.1601 2.47636e+26 
1.15923 2.47404e+26 
1.15837 2.47172e+26 
1.15751 2.4694e+26 
1.15664 2.46709e+26 
1.15578 2.46478e+26 
1.15492 2.46246e+26 
1.15406 2.46015e+26 
1.1532 2.45785e+26 
1.15234 2.45554e+26 
1.15147 2.45323e+26 
1.15061 2.45093e+26 
1.14975 2.44862e+26 
1.14889 2.44632e+26 
1.14803 2.44402e+26 
1.14717 2.44172e+26 
1.14632 2.43942e+26 
1.14546 2.43713e+26 
1.1446 2.43483e+26 
1.14374 2.43254e+26 
1.14288 2.43024e+26 
1.14203 2.42795e+26 
1.14117 2.42566e+26 
1.14031 2.42337e+26 
1.13946 2.42109e+26 
1.1386 2.4188e+26 
1.13775 2.41652e+26 
1.13689 2.41424e+26 
1.13604 2.41195e+26 
1.13518 2.40967e+26 
1.13433 2.4074e+26 
1.13347 2.40512e+26 
1.13262 2.40284e+26 
1.13177 2.40057e+26 
1.13091 2.3983e+26 
1.13006 2.39602e+26 
1.12921 2.39375e+26 
1.12836 2.39148e+26 
1.12751 2.38922e+26 
1.12666 2.38695e+26 
1.12581 2.38469e+26 
1.12496 2.38242e+26 
1.12411 2.38016e+26 
1.12326 2.3779e+26 
1.12241 2.37564e+26 
1.12156 2.37338e+26 
1.12071 2.37113e+26 
1.11986 2.36887e+26 
1.11901 2.36662e+26 
1.11816 2.36436e+26 
1.11732 2.36211e+26 
1.11647 2.35986e+26 
1.11562 2.35762e+26 
1.11478 2.35537e+26 
1.11393 2.35312e+26 
1.11309 2.35088e+26 
1.11224 2.34864e+26 
1.1114 2.34639e+26 
1.11055 2.34415e+26 
1.10971 2.34192e+26 
1.10886 2.33968e+26 
1.10802 2.33744e+26 
1.10718 2.33521e+26 
1.10633 2.33297e+26 
1.10549 2.33074e+26 
1.10465 2.32851e+26 
1.10381 2.32628e+26 
1.10297 2.32406e+26 
1.10212 2.32183e+26 
1.10128 2.3196e+26 
1.10044 2.31738e+26 
1.0996 2.31516e+26 
1.09876 2.31294e+26 
1.09792 2.31072e+26 
1.09708 2.3085e+26 
1.09625 2.30628e+26 
1.09541 2.30407e+26 
1.09457 2.30185e+26 
1.09373 2.29964e+26 
1.09289 2.29743e+26 
1.09206 2.29522e+26 
1.09122 2.29301e+26 
1.09038 2.2908e+26 
1.08955 2.28859e+26 
1.08871 2.28639e+26 
1.08788 2.28419e+26 
1.08704 2.28198e+26 
1.08621 2.27978e+26 
1.08537 2.27758e+26 
1.08454 2.27539e+26 
1.0837 2.27319e+26 
1.08287 2.27099e+26 
1.08204 2.2688e+26 
1.0812 2.26661e+26 
1.08037 2.26442e+26 
1.07954 2.26223e+26 
1.07871 2.26004e+26 
1.07788 2.25785e+26 
1.07704 2.25566e+26 
1.07621 2.25348e+26 
1.07538 2.2513e+26 
1.07455 2.24912e+26 
1.07372 2.24693e+26 
1.07289 2.24476e+26 
1.07207 2.24258e+26 
1.07124 2.2404e+26 
1.07041 2.23823e+26 
1.06958 2.23605e+26 
1.06875 2.23388e+26 
1.06792 2.23171e+26 
1.0671 2.22954e+26 
1.06627 2.22737e+26 
1.06544 2.2252e+26 
1.06462 2.22304e+26 
1.06379 2.22087e+26 
1.06297 2.21871e+26 
1.06214 2.21655e+26 
1.06132 2.21439e+26 
1.06049 2.21223e+26 
1.05967 2.21007e+26 
1.05884 2.20791e+26 
1.05802 2.20576e+26 
1.0572 2.2036e+26 
1.05637 2.20145e+26 
1.05555 2.1993e+26 
1.05473 2.19715e+26 
1.05391 2.195e+26 
1.05309 2.19286e+26 
1.05226 2.19071e+26 
1.05144 2.18857e+26 
1.05062 2.18642e+26 
1.0498 2.18428e+26 
1.04898 2.18214e+26 
1.04816 2.18e+26 
1.04734 2.17786e+26 
1.04652 2.17573e+26 
1.04571 2.17359e+26 
1.04489 2.17146e+26 
1.04407 2.16932e+26 
1.04325 2.16719e+26 
1.04244 2.16506e+26 
1.04162 2.16293e+26 
1.0408 2.16081e+26 
1.03999 2.15868e+26 
1.03917 2.15656e+26 
1.03835 2.15443e+26 
1.03754 2.15231e+26 
1.03672 2.15019e+26 
1.03591 2.14807e+26 
1.03509 2.14595e+26 
1.03428 2.14384e+26 
1.03347 2.14172e+26 
1.03265 2.13961e+26 
1.03184 2.13749e+26 
1.03103 2.13538e+26 
1.03021 2.13327e+26 
1.0294 2.13116e+26 
1.02859 2.12905e+26 
1.02778 2.12695e+26 
1.02697 2.12484e+26 
1.02616 2.12274e+26 
1.02535 2.12064e+26 
1.02454 2.11854e+26 
1.02373 2.11644e+26 
1.02292 2.11434e+26 
1.02211 2.11224e+26 
1.0213 2.11014e+26 
1.02049 2.10805e+26 
1.01968 2.10596e+26 
1.01888 2.10386e+26 
1.01807 2.10177e+26 
1.01726 2.09968e+26 
1.01645 2.0976e+26 
1.01565 2.09551e+26 
1.01484 2.09342e+26 
1.01403 2.09134e+26 
1.01323 2.08926e+26 
1.01242 2.08718e+26 
1.01162 2.0851e+26 
1.01081 2.08302e+26 
1.01001 2.08094e+26 
1.00921 2.07886e+26 
1.0084 2.07679e+26 
1.0076 2.07471e+26 
1.0068 2.07264e+26 
1.00599 2.07057e+26 
1.00519 2.0685e+26 
1.00439 2.06643e+26 
1.00359 2.06436e+26 
1.00279 2.0623e+26 
1.00198 2.06023e+26 
1.00118 2.05817e+26 
1.00038 2.05611e+26 
0.999583 2.05405e+26 
0.998783 2.05199e+26 
0.997984 2.04993e+26 
0.997184 2.04787e+26 
0.996385 2.04582e+26 
0.995587 2.04376e+26 
0.994789 2.04171e+26 
0.993991 2.03966e+26 
0.993193 2.03761e+26 
0.992396 2.03556e+26 
0.991599 2.03351e+26 
0.990802 2.03146e+26 
0.990006 2.02942e+26 
0.98921 2.02737e+26 
0.988414 2.02533e+26 
0.987619 2.02329e+26 
0.986824 2.02125e+26 
0.986029 2.01921e+26 
0.985235 2.01717e+26 
0.984441 2.01513e+26 
0.983647 2.0131e+26 
0.982853 2.01107e+26 
0.98206 2.00903e+26 
0.981267 2.007e+26 
0.980475 2.00497e+26 
0.979683 2.00294e+26 
0.978891 2.00092e+26 
0.978099 1.99889e+26 
0.977308 1.99686e+26 
0.976517 1.99484e+26 
0.975727 1.99282e+26 
0.974936 1.9908e+26 
0.974146 1.98878e+26 
0.973357 1.98676e+26 
0.972567 1.98474e+26 
0.971778 1.98273e+26 
0.97099 1.98071e+26 
0.970201 1.9787e+26 
0.969413 1.97668e+26 
0.968625 1.97467e+26 
0.967838 1.97266e+26 
0.967051 1.97066e+26 
0.966264 1.96865e+26 
0.965477 1.96664e+26 
0.964691 1.96464e+26 
0.963905 1.96263e+26 
0.96312 1.96063e+26 
0.962334 1.95863e+26 
0.96155 1.95663e+26 
0.960765 1.95463e+26 
0.959981 1.95264e+26 
0.959197 1.95064e+26 
0.958413 1.94865e+26 
0.95763 1.94665e+26 
0.956847 1.94466e+26 
0.956064 1.94267e+26 
0.955281 1.94068e+26 
0.954499 1.93869e+26 
0.953717 1.93671e+26 
0.952936 1.93472e+26 
0.952155 1.93273e+26 
0.951374 1.93075e+26 
0.950593 1.92877e+26 
0.949813 1.92679e+26 
0.949033 1.92481e+26 
0.948254 1.92283e+26 
0.947474 1.92085e+26 
0.946695 1.91888e+26 
0.945917 1.9169e+26 
0.945138 1.91493e+26 
0.94436 1.91296e+26 
0.943582 1.91099e+26 
0.942805 1.90902e+26 
0.942028 1.90705e+26 
0.941251 1.90508e+26 
0.940475 1.90312e+26 
0.939698 1.90115e+26 
0.938923 1.89919e+26 
0.938147 1.89723e+26 
0.937372 1.89527e+26 
0.936597 1.89331e+26 
0.935822 1.89135e+26 
0.935048 1.88939e+26 
0.934274 1.88744e+26 
0.9335 1.88548e+26 
0.932727 1.88353e+26 
0.931954 1.88158e+26 
0.931181 1.87963e+26 
0.930408 1.87768e+26 
0.929636 1.87573e+26 
0.928864 1.87378e+26 
0.928093 1.87184e+26 
0.927322 1.86989e+26 
0.926551 1.86795e+26 
0.92578 1.86601e+26 
0.92501 1.86407e+26 
0.92424 1.86213e+26 
0.92347 1.86019e+26 
0.922701 1.85825e+26 
0.921931 1.85632e+26 
0.921163 1.85438e+26 
0.920394 1.85245e+26 
0.919626 1.85051e+26 
0.918858 1.84858e+26 
0.918091 1.84665e+26 
0.917323 1.84473e+26 
0.916557 1.8428e+26 
0.91579 1.84087e+26 
0.915024 1.83895e+26 
0.914258 1.83702e+26 
0.913492 1.8351e+26 
0.912726 1.83318e+26 
0.911961 1.83126e+26 
0.911197 1.82934e+26 
0.910432 1.82742e+26 
0.909668 1.82551e+26 
0.908904 1.82359e+26 
0.908141 1.82168e+26 
0.907377 1.81977e+26 
0.906614 1.81786e+26 
0.905852 1.81595e+26 
0.905089 1.81404e+26 
0.904327 1.81213e+26 
0.903566 1.81022e+26 
0.902804 1.80832e+26 
0.902043 1.80641e+26 
0.901282 1.80451e+26 
0.900522 1.80261e+26 
0.899761 1.80071e+26 
0.899002 1.79881e+26 
0.898242 1.79691e+26 
0.897483 1.79502e+26 
0.896724 1.79312e+26 
0.895965 1.79123e+26 
0.895207 1.78933e+26 
0.894449 1.78744e+26 
0.893691 1.78555e+26 
0.892933 1.78366e+26 
0.892176 1.78177e+26 
0.891419 1.77989e+26 
0.890663 1.778e+26 
0.889906 1.77612e+26 
0.88915 1.77423e+26 
0.888395 1.77235e+26 
0.887639 1.77047e+26 
0.886884 1.76859e+26 
0.88613 1.76671e+26 
0.885375 1.76484e+26 
0.884621 1.76296e+26 
0.883867 1.76109e+26 
0.883114 1.75921e+26 
0.88236 1.75734e+26 
0.881607 1.75547e+26 
0.880855 1.7536e+26 
0.880102 1.75173e+26 
0.87935 1.74986e+26 
0.878599 1.748e+26 
0.877847 1.74613e+26 
0.877096 1.74427e+26 
0.876345 1.7424e+26 
0.875595 1.74054e+26 
0.874844 1.73868e+26 
0.874095 1.73682e+26 
0.873345 1.73497e+26 
0.872596 1.73311e+26 
0.871847 1.73125e+26 
0.871098 1.7294e+26 
0.870349 1.72755e+26 
0.869601 1.72569e+26 
0.868853 1.72384e+26 
0.868106 1.72199e+26 
0.867359 1.72015e+26 
0.866612 1.7183e+26 
0.865865 1.71645e+26 
0.865119 1.71461e+26 
0.864373 1.71276e+26 
0.863627 1.71092e+26 
0.862881 1.70908e+26 
0.862136 1.70724e+26 
0.861391 1.7054e+26 
0.860647 1.70356e+26 
0.859903 1.70173e+26 
0.859159 1.69989e+26 
0.858415 1.69806e+26 
0.857672 1.69623e+26 
0.856929 1.69439e+26 
0.856186 1.69256e+26 
0.855443 1.69074e+26 
0.854701 1.68891e+26 
0.853959 1.68708e+26 
0.853218 1.68525e+26 
0.852476 1.68343e+26 
0.851735 1.68161e+26 
0.850995 1.67979e+26 
0.850254 1.67796e+26 
0.849514 1.67614e+26 
0.848774 1.67433e+26 
0.848035 1.67251e+26 
0.847296 1.67069e+26 
0.846557 1.66888e+26 
0.845818 1.66706e+26 
0.84508 1.66525e+26 
0.844342 1.66344e+26 
0.843604 1.66163e+26 
0.842867 1.65982e+26 
0.842129 1.65801e+26 
0.841393 1.65621e+26 
0.840656 1.6544e+26 
0.83992 1.6526e+26 
0.839184 1.65079e+26 
0.838448 1.64899e+26 
0.837713 1.64719e+26 
0.836978 1.64539e+26 
0.836243 1.64359e+26 
0.835508 1.64179e+26 
0.834774 1.64e+26 
0.83404 1.6382e+26 
0.833307 1.63641e+26 
0.832573 1.63462e+26 
0.83184 1.63283e+26 
0.831108 1.63104e+26 
0.830375 1.62925e+26 
0.829643 1.62746e+26 
0.828911 1.62567e+26 
0.82818 1.62389e+26 
0.827448 1.6221e+26 
0.826717 1.62032e+26 
0.825987 1.61854e+26 
0.825256 1.61676e+26 
0.824526 1.61498e+26 
0.823796 1.6132e+26 
0.823067 1.61142e+26 
0.822338 1.60964e+26 
0.821609 1.60787e+26 
0.82088 1.6061e+26 
0.820152 1.60432e+26 
0.819424 1.60255e+26 
0.818696 1.60078e+26 
0.817968 1.59901e+26 
0.817241 1.59724e+26 
0.816514 1.59548e+26 
0.815788 1.59371e+26 
0.815061 1.59195e+26 
0.814335 1.59018e+26 
0.81361 1.58842e+26 
0.812884 1.58666e+26 
0.812159 1.5849e+26 
0.811434 1.58314e+26 
0.810709 1.58138e+26 
0.809985 1.57963e+26 
0.809261 1.57787e+26 
0.808537 1.57612e+26 
0.807814 1.57436e+26 
0.807091 1.57261e+26 
0.806368 1.57086e+26 
0.805646 1.56911e+26 
0.804923 1.56736e+26 
0.804201 1.56562e+26 
0.80348 1.56387e+26 
0.802758 1.56213e+26 
0.802037 1.56038e+26 
0.801316 1.55864e+26 
0.800596 1.5569e+26 
0.799876 1.55516e+26 
0.799156 1.55342e+26 
0.798436 1.55168e+26 
0.797717 1.54994e+26 
0.796998 1.54821e+26 
0.796279 1.54647e+26 
0.79556 1.54474e+26 
0.794842 1.54301e+26 
0.794124 1.54128e+26 
0.793406 1.53955e+26 
0.792689 1.53782e+26 
0.791972 1.53609e+26 
0.791255 1.53436e+26 
0.790539 1.53264e+26 
0.789822 1.53091e+26 
0.789107 1.52919e+26 
0.788391 1.52747e+26 
0.787676 1.52575e+26 
0.78696 1.52403e+26 
0.786246 1.52231e+26 
0.785531 1.52059e+26 
0.784817 1.51888e+26 
0.784103 1.51716e+26 
0.783389 1.51545e+26 
0.782676 1.51374e+26 
0.781963 1.51202e+26 
0.78125 1.51031e+26 
0.780538 1.5086e+26 
0.779825 1.5069e+26 
0.779114 1.50519e+26 
0.778402 1.50348e+26 
0.777691 1.50178e+26 
0.776979 1.50007e+26 
0.776269 1.49837e+26 
0.775558 1.49667e+26 
0.774848 1.49497e+26 
0.774138 1.49327e+26 
0.773428 1.49157e+26 
0.772719 1.48988e+26 
0.77201 1.48818e+26 
0.771301 1.48648e+26 
0.770593 1.48479e+26 
0.769884 1.4831e+26 
0.769176 1.48141e+26 
0.768469 1.47972e+26 
0.767761 1.47803e+26 
0.767054 1.47634e+26 
0.766347 1.47465e+26 
0.765641 1.47297e+26 
0.764935 1.47128e+26 
0.764229 1.4696e+26 
0.763523 1.46792e+26 
0.762818 1.46624e+26 
0.762112 1.46456e+26 
0.761408 1.46288e+26 
0.760703 1.4612e+26 
0.759999 1.45952e+26 
0.759295 1.45785e+26 
0.758591 1.45617e+26 
0.757888 1.4545e+26 
0.757184 1.45283e+26 
0.756482 1.45116e+26 
0.755779 1.44949e+26 
0.755077 1.44782e+26 
0.754375 1.44615e+26 
0.753673 1.44448e+26 
0.752971 1.44282e+26 
0.75227 1.44115e+26 
0.751569 1.43949e+26 
0.750869 1.43783e+26 
0.750168 1.43617e+26 
0.749468 1.43451e+26 
0.748768 1.43285e+26 
0.748069 1.43119e+26 
0.74737 1.42954e+26 
0.746671 1.42788e+26 
0.745972 1.42623e+26 
0.745274 1.42457e+26 
0.744576 1.42292e+26 
0.743878 1.42127e+26 
0.74318 1.41962e+26 
0.742483 1.41797e+26 
0.741786 1.41632e+26 
0.741089 1.41468e+26 
0.740393 1.41303e+26 
0.739697 1.41139e+26 
0.739001 1.40974e+26 
0.738305 1.4081e+26 
0.73761 1.40646e+26 
0.736915 1.40482e+26 
0.73622 1.40318e+26 
0.735526 1.40154e+26 
0.734831 1.39991e+26 
0.734137 1.39827e+26 
0.733444 1.39664e+26 
0.73275 1.395e+26 
0.732057 1.39337e+26 
0.731364 1.39174e+26 
0.730672 1.39011e+26 
0.72998 1.38848e+26 
0.729288 1.38686e+26 
0.728596 1.38523e+26 
0.727904 1.3836e+26 
0.727213 1.38198e+26 
0.726522 1.38036e+26 
0.725832 1.37873e+26 
0.725141 1.37711e+26 
0.724451 1.37549e+26 
0.723762 1.37387e+26 
0.723072 1.37226e+26 
0.722383 1.37064e+26 
0.721694 1.36902e+26 
0.721005 1.36741e+26 
0.720317 1.36579e+26 
0.719629 1.36418e+26 
0.718941 1.36257e+26 
0.718253 1.36096e+26 
0.717566 1.35935e+26 
0.716879 1.35774e+26 
0.716192 1.35614e+26 
0.715506 1.35453e+26 
0.71482 1.35293e+26 
0.714134 1.35132e+26 
0.713448 1.34972e+26 
0.712763 1.34812e+26 
0.712077 1.34652e+26 
0.711393 1.34492e+26 
0.710708 1.34332e+26 
0.710024 1.34172e+26 
0.70934 1.34013e+26 
0.708656 1.33853e+26 
0.707973 1.33694e+26 
0.707289 1.33535e+26 
0.706607 1.33375e+26 
0.705924 1.33216e+26 
0.705241 1.33057e+26 
0.704559 1.32899e+26 
0.703878 1.3274e+26 
0.703196 1.32581e+26 
0.702515 1.32423e+26 
0.701834 1.32264e+26 
0.701153 1.32106e+26 
0.700473 1.31948e+26 
0.699792 1.3179e+26 
0.699112 1.31632e+26 
0.698433 1.31474e+26 
0.697753 1.31316e+26 
0.697074 1.31158e+26 
0.696395 1.31001e+26 
0.695717 1.30844e+26 
0.695039 1.30686e+26 
0.694361 1.30529e+26 
0.693683 1.30372e+26 
0.693005 1.30215e+26 
0.692328 1.30058e+26 
0.691651 1.29901e+26 
0.690975 1.29744e+26 
0.690298 1.29588e+26 
0.689622 1.29431e+26 
0.688946 1.29275e+26 
0.688271 1.29119e+26 
0.687595 1.28963e+26 
0.68692 1.28807e+26 
0.686246 1.28651e+26 
0.685571 1.28495e+26 
0.684897 1.28339e+26 
0.684223 1.28184e+26 
0.683549 1.28028e+26 
0.682876 1.27873e+26 
0.682203 1.27717e+26 
0.68153 1.27562e+26 
0.680857 1.27407e+26 
0.680185 1.27252e+26 
0.679513 1.27097e+26 
0.678841 1.26942e+26 
0.678169 1.26788e+26 
0.677498 1.26633e+26 
0.676827 1.26479e+26 
0.676156 1.26324e+26 
0.675486 1.2617e+26 
0.674816 1.26016e+26 
0.674146 1.25862e+26 
0.673476 1.25708e+26 
0.672807 1.25554e+26 
0.672138 1.25401e+26 
0.671469 1.25247e+26 
0.6708 1.25094e+26 
0.670132 1.2494e+26 
0.669464 1.24787e+26 
0.668796 1.24634e+26 
0.668129 1.24481e+26 
0.667461 1.24328e+26 
0.666794 1.24175e+26 
0.666128 1.24022e+26 
0.665461 1.2387e+26 
0.664795 1.23717e+26 
0.664129 1.23565e+26 
0.663463 1.23412e+26 
0.662798 1.2326e+26 
0.662133 1.23108e+26 
0.661468 1.22956e+26 
0.660803 1.22804e+26 
0.660139 1.22652e+26 
0.659475 1.22501e+26 
0.658811 1.22349e+26 
0.658148 1.22198e+26 
0.657484 1.22046e+26 
0.656821 1.21895e+26 
0.656159 1.21744e+26 
0.655496 1.21593e+26 
0.654834 1.21442e+26 
0.654172 1.21291e+26 
0.65351 1.2114e+26 
0.652849 1.20989e+26 
0.652188 1.20839e+26 
0.651527 1.20688e+26 
0.650866 1.20538e+26 
0.650206 1.20388e+26 
0.649546 1.20238e+26 
0.648886 1.20088e+26 
0.648227 1.19938e+26 
0.647567 1.19788e+26 
0.646908 1.19638e+26 
0.64625 1.19489e+26 
0.645591 1.19339e+26 
0.644933 1.1919e+26 
0.644275 1.19041e+26 
0.643617 1.18891e+26 
0.64296 1.18742e+26 
0.642302 1.18593e+26 
0.641646 1.18445e+26 
0.640989 1.18296e+26 
0.640333 1.18147e+26 
0.639676 1.17999e+26 
0.639021 1.1785e+26 
0.638365 1.17702e+26 
0.63771 1.17554e+26 
0.637054 1.17405e+26 
0.6364 1.17257e+26 
0.635745 1.17109e+26 
0.635091 1.16962e+26 
0.634437 1.16814e+26 
0.633783 1.16666e+26 
0.633129 1.16519e+26 
0.632476 1.16371e+26 
0.631823 1.16224e+26 
0.631171 1.16077e+26 
0.630518 1.1593e+26 
0.629866 1.15783e+26 
0.629214 1.15636e+26 
0.628562 1.15489e+26 
0.627911 1.15342e+26 
0.62726 1.15196e+26 
0.626609 1.15049e+26 
0.625958 1.14903e+26 
0.625308 1.14756e+26 
0.624658 1.1461e+26 
0.624008 1.14464e+26 
0.623358 1.14318e+26 
0.622709 1.14172e+26 
0.62206 1.14027e+26 
0.621411 1.13881e+26 
0.620762 1.13735e+26 
0.620114 1.1359e+26 
0.619466 1.13445e+26 
0.618818 1.13299e+26 
0.618171 1.13154e+26 
0.617523 1.13009e+26 
0.616876 1.12864e+26 
0.61623 1.12719e+26 
0.615583 1.12574e+26 
0.614937 1.1243e+26 
0.614291 1.12285e+26 
0.613645 1.12141e+26 
0.613 1.11996e+26 
0.612355 1.11852e+26 
0.61171 1.11708e+26 
0.611065 1.11564e+26 
0.61042 1.1142e+26 
0.609776 1.11276e+26 
0.609132 1.11133e+26 
0.608489 1.10989e+26 
0.607845 1.10845e+26 
0.607202 1.10702e+26 
0.606559 1.10559e+26 
0.605917 1.10415e+26 
0.605274 1.10272e+26 
0.604632 1.10129e+26 
0.60399 1.09986e+26 
0.603349 1.09844e+26 
0.602707 1.09701e+26 
0.602066 1.09558e+26 
0.601426 1.09416e+26 
0.600785 1.09273e+26 
0.600145 1.09131e+26 
0.599505 1.08989e+26 
0.598865 1.08847e+26 
0.598225 1.08705e+26 
0.597586 1.08563e+26 
0.596947 1.08421e+26 
0.596308 1.08279e+26 
0.59567 1.08138e+26 
0.595031 1.07996e+26 
0.594393 1.07855e+26 
0.593756 1.07713e+26 
0.593118 1.07572e+26 
0.592481 1.07431e+26 
0.591844 1.0729e+26 
0.591207 1.07149e+26 
0.590571 1.07008e+26 
0.589934 1.06868e+26 
0.589298 1.06727e+26 
0.588663 1.06586e+26 
0.588027 1.06446e+26 
0.587392 1.06306e+26 
0.586757 1.06166e+26 
0.586122 1.06025e+26 
0.585488 1.05885e+26 
0.584854 1.05746e+26 
0.58422 1.05606e+26 
0.583586 1.05466e+26 
0.582953 1.05326e+26 
0.582319 1.05187e+26 
0.581687 1.05047e+26 
0.581054 1.04908e+26 
0.580421 1.04769e+26 
0.579789 1.0463e+26 
0.579157 1.04491e+26 
0.578526 1.04352e+26 
0.577894 1.04213e+26 
0.577263 1.04074e+26 
0.576632 1.03936e+26 
0.576002 1.03797e+26 
0.575371 1.03659e+26 
0.574741 1.03521e+26 
0.574111 1.03382e+26 
0.573481 1.03244e+26 
0.572852 1.03106e+26 
0.572223 1.02968e+26 
0.571594 1.0283e+26 
0.570965 1.02693e+26 
0.570337 1.02555e+26 
0.569709 1.02418e+26 
0.569081 1.0228e+26 
0.568453 1.02143e+26 
0.567826 1.02006e+26 
0.567199 1.01868e+26 
0.566572 1.01731e+26 
0.565945 1.01594e+26 
0.565319 1.01458e+26 
0.564693 1.01321e+26 
0.564067 1.01184e+26 
0.563441 1.01048e+26 
0.562816 1.00911e+26 
0.562191 1.00775e+26 
0.561566 1.00639e+26 
0.560941 1.00503e+26 
0.560317 1.00366e+26 
0.559693 1.00231e+26 
0.559069 1.00095e+26 
0.558445 9.99589e+25 
0.557822 9.98233e+25 
0.557199 9.96877e+25 
0.556576 9.95523e+25 
0.555953 9.94169e+25 
0.555331 9.92816e+25 
0.554709 9.91465e+25 
0.554087 9.90114e+25 
0.553465 9.88764e+25 
0.552844 9.87415e+25 
0.552223 9.86067e+25 
0.551602 9.84721e+25 
0.550981 9.83375e+25 
0.550361 9.8203e+25 
0.549741 9.80686e+25 
0.549121 9.79343e+25 
0.548501 9.78001e+25 
0.547882 9.7666e+25 
0.547263 9.7532e+25 
0.546644 9.73981e+25 
0.546025 9.72643e+25 
0.545407 9.71306e+25 
0.544788 9.6997e+25 
0.544171 9.68635e+25 
0.543553 9.673e+25 
0.542935 9.65967e+25 
0.542318 9.64635e+25 
0.541701 9.63304e+25 
0.541085 9.61973e+25 
0.540468 9.60644e+25 
0.539852 9.59315e+25 
0.539236 9.57988e+25 
0.53862 9.56662e+25 
0.538005 9.55336e+25 
0.53739 9.54012e+25 
0.536775 9.52688e+25 
0.53616 9.51365e+25 
0.535546 9.50044e+25 
0.534931 9.48723e+25 
0.534317 9.47403e+25 
0.533704 9.46084e+25 
0.53309 9.44767e+25 
0.532477 9.4345e+25 
0.531864 9.42134e+25 
0.531251 9.40819e+25 
0.530639 9.39505e+25 
0.530027 9.38192e+25 
0.529414 9.3688e+25 
0.528803 9.35569e+25 
0.528191 9.34259e+25 
0.52758 9.3295e+25 
0.526969 9.31641e+25 
0.526358 9.30334e+25 
0.525748 9.29028e+25 
0.525137 9.27722e+25 
0.524527 9.26418e+25 
0.523917 9.25115e+25 
0.523308 9.23812e+25 
0.522699 9.2251e+25 
0.522089 9.2121e+25 
0.521481 9.1991e+25 
0.520872 9.18612e+25 
0.520264 9.17314e+25 
0.519656 9.16017e+25 
0.519048 9.14721e+25 
0.51844 9.13426e+25 
0.517833 9.12132e+25 
0.517226 9.10839e+25 
0.516619 9.09547e+25 
0.516012 9.08256e+25 
0.515406 9.06966e+25 
0.514799 9.05677e+25 
0.514194 9.04389e+25 
0.513588 9.03101e+25 
0.512982 9.01815e+25 
0.512377 9.0053e+25 
0.511772 8.99245e+25 
0.511168 8.97962e+25 
0.510563 8.96679e+25 
0.509959 8.95397e+25 
0.509355 8.94117e+25 
0.508751 8.92837e+25 
0.508148 8.91558e+25 
0.507544 8.9028e+25 
0.506941 8.89003e+25 
0.506339 8.87727e+25 
0.505736 8.86452e+25 
0.505134 8.85178e+25 
0.504532 8.83905e+25 
0.50393 8.82633e+25 
0.503328 8.81362e+25 
0.502727 8.80091e+25 
0.502126 8.78822e+25 
0.501525 8.77553e+25 
0.500924 8.76286e+25 
0.500324 8.75019e+25 
0.499724 8.73754e+25 
0.499124 8.72489e+25 
0.498524 8.71225e+25 
0.497925 8.69962e+25 
0.497326 8.687e+25 
0.496727 8.67439e+25 
0.496128 8.66179e+25 
0.49553 8.6492e+25 
0.494932 8.63662e+25 
0.494334 8.62405e+25 
0.493736 8.61148e+25 
0.493138 8.59893e+25 
0.492541 8.58638e+25 
0.491944 8.57385e+25 
