z dL
1.23125 2.72418e+26 
1.23035 2.72175e+26 
1.22946 2.71932e+26 
1.22857 2.71689e+26 
1.22768 2.71447e+26 
1.22679 2.71204e+26 
1.2259 2.70962e+26 
1.22501 2.7072e+26 
1.22412 2.70478e+26 
1.22323 2.70236e+26 
1.22234 2.69994e+26 
1.22145 2.69753e+26 
1.22056 2.69511e+26 
1.21967 2.6927e+26 
1.21878 2.69028e+26 
1.2179 2.68787e+26 
1.21701 2.68546e+26 
1.21612 2.68306e+26 
1.21524 2.68065e+26 
1.21435 2.67824e+26 
1.21346 2.67584e+26 
1.21258 2.67344e+26 
1.21169 2.67104e+26 
1.21081 2.66864e+26 
1.20993 2.66624e+26 
1.20904 2.66384e+26 
1.20816 2.66144e+26 
1.20727 2.65905e+26 
1.20639 2.65666e+26 
1.20551 2.65426e+26 
1.20463 2.65187e+26 
1.20374 2.64948e+26 
1.20286 2.6471e+26 
1.20198 2.64471e+26 
1.2011 2.64232e+26 
1.20022 2.63994e+26 
1.19934 2.63756e+26 
1.19846 2.63518e+26 
1.19758 2.6328e+26 
1.1967 2.63042e+26 
1.19582 2.62804e+26 
1.19495 2.62567e+26 
1.19407 2.62329e+26 
1.19319 2.62092e+26 
1.19231 2.61855e+26 
1.19144 2.61618e+26 
1.19056 2.61381e+26 
1.18968 2.61144e+26 
1.18881 2.60908e+26 
1.18793 2.60671e+26 
1.18706 2.60435e+26 
1.18618 2.60198e+26 
1.18531 2.59962e+26 
1.18443 2.59726e+26 
1.18356 2.59491e+26 
1.18269 2.59255e+26 
1.18181 2.59019e+26 
1.18094 2.58784e+26 
1.18007 2.58549e+26 
1.1792 2.58314e+26 
1.17832 2.58079e+26 
1.17745 2.57844e+26 
1.17658 2.57609e+26 
1.17571 2.57374e+26 
1.17484 2.5714e+26 
1.17397 2.56906e+26 
1.1731 2.56671e+26 
1.17223 2.56437e+26 
1.17136 2.56203e+26 
1.17049 2.55969e+26 
1.16963 2.55736e+26 
1.16876 2.55502e+26 
1.16789 2.55269e+26 
1.16702 2.55036e+26 
1.16616 2.54802e+26 
1.16529 2.54569e+26 
1.16442 2.54337e+26 
1.16356 2.54104e+26 
1.16269 2.53871e+26 
1.16183 2.53639e+26 
1.16096 2.53406e+26 
1.1601 2.53174e+26 
1.15923 2.52942e+26 
1.15837 2.5271e+26 
1.15751 2.52478e+26 
1.15664 2.52247e+26 
1.15578 2.52015e+26 
1.15492 2.51784e+26 
1.15406 2.51553e+26 
1.1532 2.51321e+26 
1.15234 2.5109e+26 
1.15147 2.50859e+26 
1.15061 2.50629e+26 
1.14975 2.50398e+26 
1.14889 2.50168e+26 
1.14803 2.49937e+26 
1.14717 2.49707e+26 
1.14632 2.49477e+26 
1.14546 2.49247e+26 
1.1446 2.49017e+26 
1.14374 2.48787e+26 
1.14288 2.48558e+26 
1.14203 2.48329e+26 
1.14117 2.48099e+26 
1.14031 2.4787e+26 
1.13946 2.47641e+26 
1.1386 2.47412e+26 
1.13775 2.47183e+26 
1.13689 2.46955e+26 
1.13604 2.46726e+26 
1.13518 2.46498e+26 
1.13433 2.4627e+26 
1.13347 2.46041e+26 
1.13262 2.45813e+26 
1.13177 2.45586e+26 
1.13091 2.45358e+26 
1.13006 2.4513e+26 
1.12921 2.44903e+26 
1.12836 2.44676e+26 
1.12751 2.44448e+26 
1.12666 2.44221e+26 
1.12581 2.43994e+26 
1.12496 2.43768e+26 
1.12411 2.43541e+26 
1.12326 2.43314e+26 
1.12241 2.43088e+26 
1.12156 2.42862e+26 
1.12071 2.42636e+26 
1.11986 2.42409e+26 
1.11901 2.42184e+26 
1.11816 2.41958e+26 
1.11732 2.41732e+26 
1.11647 2.41507e+26 
1.11562 2.41281e+26 
1.11478 2.41056e+26 
1.11393 2.40831e+26 
1.11309 2.40606e+26 
1.11224 2.40381e+26 
1.1114 2.40156e+26 
1.11055 2.39932e+26 
1.10971 2.39707e+26 
1.10886 2.39483e+26 
1.10802 2.39259e+26 
1.10718 2.39035e+26 
1.10633 2.38811e+26 
1.10549 2.38587e+26 
1.10465 2.38363e+26 
1.10381 2.3814e+26 
1.10297 2.37916e+26 
1.10212 2.37693e+26 
1.10128 2.3747e+26 
1.10044 2.37247e+26 
1.0996 2.37024e+26 
1.09876 2.36801e+26 
1.09792 2.36579e+26 
1.09708 2.36356e+26 
1.09625 2.36134e+26 
1.09541 2.35912e+26 
1.09457 2.35689e+26 
1.09373 2.35467e+26 
1.09289 2.35246e+26 
1.09206 2.35024e+26 
1.09122 2.34802e+26 
1.09038 2.34581e+26 
1.08955 2.34359e+26 
1.08871 2.34138e+26 
1.08788 2.33917e+26 
1.08704 2.33696e+26 
1.08621 2.33475e+26 
1.08537 2.33255e+26 
1.08454 2.33034e+26 
1.0837 2.32813e+26 
1.08287 2.32593e+26 
1.08204 2.32373e+26 
1.0812 2.32153e+26 
1.08037 2.31933e+26 
1.07954 2.31713e+26 
1.07871 2.31493e+26 
1.07788 2.31274e+26 
1.07704 2.31054e+26 
1.07621 2.30835e+26 
1.07538 2.30616e+26 
1.07455 2.30397e+26 
1.07372 2.30178e+26 
1.07289 2.29959e+26 
1.07207 2.29741e+26 
1.07124 2.29522e+26 
1.07041 2.29304e+26 
1.06958 2.29085e+26 
1.06875 2.28867e+26 
1.06792 2.28649e+26 
1.0671 2.28431e+26 
1.06627 2.28214e+26 
1.06544 2.27996e+26 
1.06462 2.27778e+26 
1.06379 2.27561e+26 
1.06297 2.27344e+26 
1.06214 2.27127e+26 
1.06132 2.2691e+26 
1.06049 2.26693e+26 
1.05967 2.26476e+26 
1.05884 2.26259e+26 
1.05802 2.26043e+26 
1.0572 2.25826e+26 
1.05637 2.2561e+26 
1.05555 2.25394e+26 
1.05473 2.25178e+26 
1.05391 2.24962e+26 
1.05309 2.24746e+26 
1.05226 2.24531e+26 
1.05144 2.24315e+26 
1.05062 2.241e+26 
1.0498 2.23885e+26 
1.04898 2.2367e+26 
1.04816 2.23455e+26 
1.04734 2.2324e+26 
1.04652 2.23025e+26 
1.04571 2.2281e+26 
1.04489 2.22596e+26 
1.04407 2.22382e+26 
1.04325 2.22167e+26 
1.04244 2.21953e+26 
1.04162 2.21739e+26 
1.0408 2.21526e+26 
1.03999 2.21312e+26 
1.03917 2.21098e+26 
1.03835 2.20885e+26 
1.03754 2.20671e+26 
1.03672 2.20458e+26 
1.03591 2.20245e+26 
1.03509 2.20032e+26 
1.03428 2.19819e+26 
1.03347 2.19607e+26 
1.03265 2.19394e+26 
1.03184 2.19181e+26 
1.03103 2.18969e+26 
1.03021 2.18757e+26 
1.0294 2.18545e+26 
1.02859 2.18333e+26 
1.02778 2.18121e+26 
1.02697 2.17909e+26 
1.02616 2.17698e+26 
1.02535 2.17486e+26 
1.02454 2.17275e+26 
1.02373 2.17064e+26 
1.02292 2.16853e+26 
1.02211 2.16642e+26 
1.0213 2.16431e+26 
1.02049 2.1622e+26 
1.01968 2.16009e+26 
1.01888 2.15799e+26 
1.01807 2.15589e+26 
1.01726 2.15378e+26 
1.01645 2.15168e+26 
1.01565 2.14958e+26 
1.01484 2.14748e+26 
1.01403 2.14539e+26 
1.01323 2.14329e+26 
1.01242 2.1412e+26 
1.01162 2.1391e+26 
1.01081 2.13701e+26 
1.01001 2.13492e+26 
1.00921 2.13283e+26 
1.0084 2.13074e+26 
1.0076 2.12865e+26 
1.0068 2.12657e+26 
1.00599 2.12448e+26 
1.00519 2.1224e+26 
1.00439 2.12032e+26 
1.00359 2.11824e+26 
1.00279 2.11616e+26 
1.00198 2.11408e+26 
1.00118 2.112e+26 
1.00038 2.10992e+26 
0.999583 2.10785e+26 
0.998783 2.10578e+26 
0.997984 2.1037e+26 
0.997184 2.10163e+26 
0.996385 2.09956e+26 
0.995587 2.09749e+26 
0.994789 2.09543e+26 
0.993991 2.09336e+26 
0.993193 2.09129e+26 
0.992396 2.08923e+26 
0.991599 2.08717e+26 
0.990802 2.08511e+26 
0.990006 2.08305e+26 
0.98921 2.08099e+26 
0.988414 2.07893e+26 
0.987619 2.07687e+26 
0.986824 2.07482e+26 
0.986029 2.07276e+26 
0.985235 2.07071e+26 
0.984441 2.06866e+26 
0.983647 2.06661e+26 
0.982853 2.06456e+26 
0.98206 2.06251e+26 
0.981267 2.06046e+26 
0.980475 2.05842e+26 
0.979683 2.05637e+26 
0.978891 2.05433e+26 
0.978099 2.05229e+26 
0.977308 2.05025e+26 
0.976517 2.04821e+26 
0.975727 2.04617e+26 
0.974936 2.04413e+26 
0.974146 2.0421e+26 
0.973357 2.04006e+26 
0.972567 2.03803e+26 
0.971778 2.036e+26 
0.97099 2.03397e+26 
0.970201 2.03194e+26 
0.969413 2.02991e+26 
0.968625 2.02788e+26 
0.967838 2.02586e+26 
0.967051 2.02383e+26 
0.966264 2.02181e+26 
0.965477 2.01979e+26 
0.964691 2.01776e+26 
0.963905 2.01574e+26 
0.96312 2.01373e+26 
0.962334 2.01171e+26 
0.96155 2.00969e+26 
0.960765 2.00768e+26 
0.959981 2.00566e+26 
0.959197 2.00365e+26 
0.958413 2.00164e+26 
0.95763 1.99963e+26 
0.956847 1.99762e+26 
0.956064 1.99561e+26 
0.955281 1.9936e+26 
0.954499 1.9916e+26 
0.953717 1.98959e+26 
0.952936 1.98759e+26 
0.952155 1.98559e+26 
0.951374 1.98359e+26 
0.950593 1.98159e+26 
0.949813 1.97959e+26 
0.949033 1.97759e+26 
0.948254 1.9756e+26 
0.947474 1.9736e+26 
0.946695 1.97161e+26 
0.945917 1.96962e+26 
0.945138 1.96763e+26 
0.94436 1.96564e+26 
0.943582 1.96365e+26 
0.942805 1.96166e+26 
0.942028 1.95968e+26 
0.941251 1.95769e+26 
0.940475 1.95571e+26 
0.939698 1.95372e+26 
0.938923 1.95174e+26 
0.938147 1.94976e+26 
0.937372 1.94778e+26 
0.936597 1.94581e+26 
0.935822 1.94383e+26 
0.935048 1.94185e+26 
0.934274 1.93988e+26 
0.9335 1.93791e+26 
0.932727 1.93593e+26 
0.931954 1.93396e+26 
0.931181 1.93199e+26 
0.930408 1.93003e+26 
0.929636 1.92806e+26 
0.928864 1.92609e+26 
0.928093 1.92413e+26 
0.927322 1.92216e+26 
0.926551 1.9202e+26 
0.92578 1.91824e+26 
0.92501 1.91628e+26 
0.92424 1.91432e+26 
0.92347 1.91236e+26 
0.922701 1.91041e+26 
0.921931 1.90845e+26 
0.921163 1.9065e+26 
0.920394 1.90455e+26 
0.919626 1.90259e+26 
0.918858 1.90064e+26 
0.918091 1.89869e+26 
0.917323 1.89675e+26 
0.916557 1.8948e+26 
0.91579 1.89285e+26 
0.915024 1.89091e+26 
0.914258 1.88897e+26 
0.913492 1.88702e+26 
0.912726 1.88508e+26 
0.911961 1.88314e+26 
0.911197 1.8812e+26 
0.910432 1.87927e+26 
0.909668 1.87733e+26 
0.908904 1.8754e+26 
0.908141 1.87346e+26 
0.907377 1.87153e+26 
0.906614 1.8696e+26 
0.905852 1.86767e+26 
0.905089 1.86574e+26 
0.904327 1.86381e+26 
0.903566 1.86188e+26 
0.902804 1.85996e+26 
0.902043 1.85803e+26 
0.901282 1.85611e+26 
0.900522 1.85419e+26 
0.899761 1.85227e+26 
0.899002 1.85035e+26 
0.898242 1.84843e+26 
0.897483 1.84651e+26 
0.896724 1.84459e+26 
0.895965 1.84268e+26 
0.895207 1.84076e+26 
0.894449 1.83885e+26 
0.893691 1.83694e+26 
0.892933 1.83503e+26 
0.892176 1.83312e+26 
0.891419 1.83121e+26 
0.890663 1.82931e+26 
0.889906 1.8274e+26 
0.88915 1.8255e+26 
0.888395 1.82359e+26 
0.887639 1.82169e+26 
0.886884 1.81979e+26 
0.88613 1.81789e+26 
0.885375 1.81599e+26 
0.884621 1.81409e+26 
0.883867 1.8122e+26 
0.883114 1.8103e+26 
0.88236 1.80841e+26 
0.881607 1.80651e+26 
0.880855 1.80462e+26 
0.880102 1.80273e+26 
0.87935 1.80084e+26 
0.878599 1.79895e+26 
0.877847 1.79707e+26 
0.877096 1.79518e+26 
0.876345 1.7933e+26 
0.875595 1.79141e+26 
0.874844 1.78953e+26 
0.874095 1.78765e+26 
0.873345 1.78577e+26 
0.872596 1.78389e+26 
0.871847 1.78201e+26 
0.871098 1.78013e+26 
0.870349 1.77826e+26 
0.869601 1.77638e+26 
0.868853 1.77451e+26 
0.868106 1.77264e+26 
0.867359 1.77077e+26 
0.866612 1.7689e+26 
0.865865 1.76703e+26 
0.865119 1.76516e+26 
0.864373 1.7633e+26 
0.863627 1.76143e+26 
0.862881 1.75957e+26 
0.862136 1.7577e+26 
0.861391 1.75584e+26 
0.860647 1.75398e+26 
0.859903 1.75212e+26 
0.859159 1.75026e+26 
0.858415 1.74841e+26 
0.857672 1.74655e+26 
0.856929 1.7447e+26 
0.856186 1.74284e+26 
0.855443 1.74099e+26 
0.854701 1.73914e+26 
0.853959 1.73729e+26 
0.853218 1.73544e+26 
0.852476 1.73359e+26 
0.851735 1.73174e+26 
0.850995 1.7299e+26 
0.850254 1.72805e+26 
0.849514 1.72621e+26 
0.848774 1.72437e+26 
0.848035 1.72253e+26 
0.847296 1.72069e+26 
0.846557 1.71885e+26 
0.845818 1.71701e+26 
0.84508 1.71517e+26 
0.844342 1.71334e+26 
0.843604 1.7115e+26 
0.842867 1.70967e+26 
0.842129 1.70784e+26 
0.841393 1.70601e+26 
0.840656 1.70418e+26 
0.83992 1.70235e+26 
0.839184 1.70052e+26 
0.838448 1.6987e+26 
0.837713 1.69687e+26 
0.836978 1.69505e+26 
0.836243 1.69322e+26 
0.835508 1.6914e+26 
0.834774 1.68958e+26 
0.83404 1.68776e+26 
0.833307 1.68594e+26 
0.832573 1.68413e+26 
0.83184 1.68231e+26 
0.831108 1.6805e+26 
0.830375 1.67868e+26 
0.829643 1.67687e+26 
0.828911 1.67506e+26 
0.82818 1.67325e+26 
0.827448 1.67144e+26 
0.826717 1.66963e+26 
0.825987 1.66782e+26 
0.825256 1.66602e+26 
0.824526 1.66421e+26 
0.823796 1.66241e+26 
0.823067 1.66061e+26 
0.822338 1.65881e+26 
0.821609 1.65701e+26 
0.82088 1.65521e+26 
0.820152 1.65341e+26 
0.819424 1.65161e+26 
0.818696 1.64982e+26 
0.817968 1.64802e+26 
0.817241 1.64623e+26 
0.816514 1.64444e+26 
0.815788 1.64264e+26 
0.815061 1.64085e+26 
0.814335 1.63906e+26 
0.81361 1.63728e+26 
0.812884 1.63549e+26 
0.812159 1.6337e+26 
0.811434 1.63192e+26 
0.810709 1.63014e+26 
0.809985 1.62835e+26 
0.809261 1.62657e+26 
0.808537 1.62479e+26 
0.807814 1.62301e+26 
0.807091 1.62124e+26 
0.806368 1.61946e+26 
0.805646 1.61768e+26 
0.804923 1.61591e+26 
0.804201 1.61414e+26 
0.80348 1.61236e+26 
0.802758 1.61059e+26 
0.802037 1.60882e+26 
0.801316 1.60705e+26 
0.800596 1.60529e+26 
0.799876 1.60352e+26 
0.799156 1.60175e+26 
0.798436 1.59999e+26 
0.797717 1.59823e+26 
0.796998 1.59646e+26 
0.796279 1.5947e+26 
0.79556 1.59294e+26 
0.794842 1.59118e+26 
0.794124 1.58943e+26 
0.793406 1.58767e+26 
0.792689 1.58591e+26 
0.791972 1.58416e+26 
0.791255 1.58241e+26 
0.790539 1.58065e+26 
0.789822 1.5789e+26 
0.789107 1.57715e+26 
0.788391 1.5754e+26 
0.787676 1.57366e+26 
0.78696 1.57191e+26 
0.786246 1.57016e+26 
0.785531 1.56842e+26 
0.784817 1.56668e+26 
0.784103 1.56493e+26 
0.783389 1.56319e+26 
0.782676 1.56145e+26 
0.781963 1.55971e+26 
0.78125 1.55798e+26 
0.780538 1.55624e+26 
0.779825 1.5545e+26 
0.779114 1.55277e+26 
0.778402 1.55104e+26 
0.777691 1.5493e+26 
0.776979 1.54757e+26 
0.776269 1.54584e+26 
0.775558 1.54411e+26 
0.774848 1.54239e+26 
0.774138 1.54066e+26 
0.773428 1.53893e+26 
0.772719 1.53721e+26 
0.77201 1.53549e+26 
0.771301 1.53376e+26 
0.770593 1.53204e+26 
0.769884 1.53032e+26 
0.769176 1.5286e+26 
0.768469 1.52688e+26 
0.767761 1.52517e+26 
0.767054 1.52345e+26 
0.766347 1.52174e+26 
0.765641 1.52002e+26 
0.764935 1.51831e+26 
0.764229 1.5166e+26 
0.763523 1.51489e+26 
0.762818 1.51318e+26 
0.762112 1.51147e+26 
0.761408 1.50976e+26 
0.760703 1.50806e+26 
0.759999 1.50635e+26 
0.759295 1.50465e+26 
0.758591 1.50295e+26 
0.757888 1.50124e+26 
0.757184 1.49954e+26 
0.756482 1.49784e+26 
0.755779 1.49615e+26 
0.755077 1.49445e+26 
0.754375 1.49275e+26 
0.753673 1.49106e+26 
0.752971 1.48936e+26 
0.75227 1.48767e+26 
0.751569 1.48598e+26 
0.750869 1.48429e+26 
0.750168 1.4826e+26 
0.749468 1.48091e+26 
0.748768 1.47922e+26 
0.748069 1.47754e+26 
0.74737 1.47585e+26 
0.746671 1.47417e+26 
0.745972 1.47248e+26 
0.745274 1.4708e+26 
0.744576 1.46912e+26 
0.743878 1.46744e+26 
0.74318 1.46576e+26 
0.742483 1.46408e+26 
0.741786 1.46241e+26 
0.741089 1.46073e+26 
0.740393 1.45906e+26 
0.739697 1.45738e+26 
0.739001 1.45571e+26 
0.738305 1.45404e+26 
0.73761 1.45237e+26 
0.736915 1.4507e+26 
0.73622 1.44903e+26 
0.735526 1.44736e+26 
0.734831 1.4457e+26 
0.734137 1.44403e+26 
0.733444 1.44237e+26 
0.73275 1.44071e+26 
0.732057 1.43904e+26 
0.731364 1.43738e+26 
0.730672 1.43572e+26 
0.72998 1.43407e+26 
0.729288 1.43241e+26 
0.728596 1.43075e+26 
0.727904 1.4291e+26 
0.727213 1.42744e+26 
0.726522 1.42579e+26 
0.725832 1.42414e+26 
0.725141 1.42249e+26 
0.724451 1.42084e+26 
0.723762 1.41919e+26 
0.723072 1.41754e+26 
0.722383 1.41589e+26 
0.721694 1.41425e+26 
0.721005 1.4126e+26 
0.720317 1.41096e+26 
0.719629 1.40932e+26 
0.718941 1.40767e+26 
0.718253 1.40603e+26 
0.717566 1.4044e+26 
0.716879 1.40276e+26 
0.716192 1.40112e+26 
0.715506 1.39948e+26 
0.71482 1.39785e+26 
0.714134 1.39621e+26 
0.713448 1.39458e+26 
0.712763 1.39295e+26 
0.712077 1.39132e+26 
0.711393 1.38969e+26 
0.710708 1.38806e+26 
0.710024 1.38643e+26 
0.70934 1.38481e+26 
0.708656 1.38318e+26 
0.707973 1.38156e+26 
0.707289 1.37993e+26 
0.706607 1.37831e+26 
0.705924 1.37669e+26 
0.705241 1.37507e+26 
0.704559 1.37345e+26 
0.703878 1.37183e+26 
0.703196 1.37022e+26 
0.702515 1.3686e+26 
0.701834 1.36698e+26 
0.701153 1.36537e+26 
0.700473 1.36376e+26 
0.699792 1.36215e+26 
0.699112 1.36054e+26 
0.698433 1.35893e+26 
0.697753 1.35732e+26 
0.697074 1.35571e+26 
0.696395 1.3541e+26 
0.695717 1.3525e+26 
0.695039 1.35089e+26 
0.694361 1.34929e+26 
0.693683 1.34769e+26 
0.693005 1.34609e+26 
0.692328 1.34449e+26 
0.691651 1.34289e+26 
0.690975 1.34129e+26 
0.690298 1.33969e+26 
0.689622 1.3381e+26 
0.688946 1.3365e+26 
0.688271 1.33491e+26 
0.687595 1.33331e+26 
0.68692 1.33172e+26 
0.686246 1.33013e+26 
0.685571 1.32854e+26 
0.684897 1.32695e+26 
0.684223 1.32537e+26 
0.683549 1.32378e+26 
0.682876 1.32219e+26 
0.682203 1.32061e+26 
0.68153 1.31903e+26 
0.680857 1.31744e+26 
0.680185 1.31586e+26 
0.679513 1.31428e+26 
0.678841 1.3127e+26 
0.678169 1.31112e+26 
0.677498 1.30955e+26 
0.676827 1.30797e+26 
0.676156 1.3064e+26 
0.675486 1.30482e+26 
0.674816 1.30325e+26 
0.674146 1.30168e+26 
0.673476 1.30011e+26 
0.672807 1.29854e+26 
0.672138 1.29697e+26 
0.671469 1.2954e+26 
0.6708 1.29383e+26 
0.670132 1.29227e+26 
0.669464 1.2907e+26 
0.668796 1.28914e+26 
0.668129 1.28757e+26 
0.667461 1.28601e+26 
0.666794 1.28445e+26 
0.666128 1.28289e+26 
0.665461 1.28133e+26 
0.664795 1.27978e+26 
0.664129 1.27822e+26 
0.663463 1.27666e+26 
0.662798 1.27511e+26 
0.662133 1.27356e+26 
0.661468 1.272e+26 
0.660803 1.27045e+26 
0.660139 1.2689e+26 
0.659475 1.26735e+26 
0.658811 1.26581e+26 
0.658148 1.26426e+26 
0.657484 1.26271e+26 
0.656821 1.26117e+26 
0.656159 1.25962e+26 
0.655496 1.25808e+26 
0.654834 1.25654e+26 
0.654172 1.255e+26 
0.65351 1.25346e+26 
0.652849 1.25192e+26 
0.652188 1.25038e+26 
0.651527 1.24884e+26 
0.650866 1.24731e+26 
0.650206 1.24577e+26 
0.649546 1.24424e+26 
0.648886 1.2427e+26 
0.648227 1.24117e+26 
0.647567 1.23964e+26 
0.646908 1.23811e+26 
0.64625 1.23658e+26 
0.645591 1.23506e+26 
0.644933 1.23353e+26 
0.644275 1.232e+26 
0.643617 1.23048e+26 
0.64296 1.22895e+26 
0.642302 1.22743e+26 
0.641646 1.22591e+26 
0.640989 1.22439e+26 
0.640333 1.22287e+26 
0.639676 1.22135e+26 
0.639021 1.21983e+26 
0.638365 1.21832e+26 
0.63771 1.2168e+26 
0.637054 1.21529e+26 
0.6364 1.21377e+26 
0.635745 1.21226e+26 
0.635091 1.21075e+26 
0.634437 1.20924e+26 
0.633783 1.20773e+26 
0.633129 1.20622e+26 
0.632476 1.20471e+26 
0.631823 1.20321e+26 
0.631171 1.2017e+26 
0.630518 1.2002e+26 
0.629866 1.19869e+26 
0.629214 1.19719e+26 
0.628562 1.19569e+26 
0.627911 1.19419e+26 
0.62726 1.19269e+26 
0.626609 1.19119e+26 
0.625958 1.18969e+26 
0.625308 1.1882e+26 
0.624658 1.1867e+26 
0.624008 1.18521e+26 
0.623358 1.18371e+26 
0.622709 1.18222e+26 
0.62206 1.18073e+26 
0.621411 1.17924e+26 
0.620762 1.17775e+26 
0.620114 1.17626e+26 
0.619466 1.17478e+26 
0.618818 1.17329e+26 
0.618171 1.1718e+26 
0.617523 1.17032e+26 
0.616876 1.16884e+26 
0.61623 1.16735e+26 
0.615583 1.16587e+26 
0.614937 1.16439e+26 
0.614291 1.16291e+26 
0.613645 1.16143e+26 
0.613 1.15996e+26 
0.612355 1.15848e+26 
0.61171 1.15701e+26 
0.611065 1.15553e+26 
0.61042 1.15406e+26 
0.609776 1.15259e+26 
0.609132 1.15111e+26 
0.608489 1.14964e+26 
0.607845 1.14817e+26 
0.607202 1.14671e+26 
0.606559 1.14524e+26 
0.605917 1.14377e+26 
0.605274 1.14231e+26 
0.604632 1.14084e+26 
0.60399 1.13938e+26 
0.603349 1.13792e+26 
0.602707 1.13646e+26 
0.602066 1.135e+26 
0.601426 1.13354e+26 
0.600785 1.13208e+26 
0.600145 1.13062e+26 
0.599505 1.12916e+26 
0.598865 1.12771e+26 
0.598225 1.12625e+26 
0.597586 1.1248e+26 
0.596947 1.12335e+26 
0.596308 1.1219e+26 
0.59567 1.12045e+26 
0.595031 1.119e+26 
0.594393 1.11755e+26 
0.593756 1.1161e+26 
0.593118 1.11465e+26 
0.592481 1.11321e+26 
0.591844 1.11176e+26 
0.591207 1.11032e+26 
0.590571 1.10888e+26 
0.589934 1.10744e+26 
0.589298 1.106e+26 
0.588663 1.10456e+26 
0.588027 1.10312e+26 
0.587392 1.10168e+26 
0.586757 1.10024e+26 
0.586122 1.09881e+26 
0.585488 1.09737e+26 
0.584854 1.09594e+26 
0.58422 1.09451e+26 
0.583586 1.09307e+26 
0.582953 1.09164e+26 
0.582319 1.09021e+26 
0.581687 1.08879e+26 
0.581054 1.08736e+26 
0.580421 1.08593e+26 
0.579789 1.0845e+26 
0.579157 1.08308e+26 
0.578526 1.08166e+26 
0.577894 1.08023e+26 
0.577263 1.07881e+26 
0.576632 1.07739e+26 
0.576002 1.07597e+26 
0.575371 1.07455e+26 
0.574741 1.07313e+26 
0.574111 1.07172e+26 
0.573481 1.0703e+26 
0.572852 1.06888e+26 
0.572223 1.06747e+26 
0.571594 1.06606e+26 
0.570965 1.06465e+26 
0.570337 1.06323e+26 
0.569709 1.06182e+26 
0.569081 1.06041e+26 
0.568453 1.05901e+26 
0.567826 1.0576e+26 
0.567199 1.05619e+26 
0.566572 1.05479e+26 
0.565945 1.05338e+26 
0.565319 1.05198e+26 
0.564693 1.05058e+26 
0.564067 1.04918e+26 
0.563441 1.04777e+26 
0.562816 1.04638e+26 
0.562191 1.04498e+26 
0.561566 1.04358e+26 
0.560941 1.04218e+26 
0.560317 1.04079e+26 
0.559693 1.03939e+26 
0.559069 1.038e+26 
0.558445 1.03661e+26 
0.557822 1.03521e+26 
0.557199 1.03382e+26 
0.556576 1.03243e+26 
0.555953 1.03104e+26 
0.555331 1.02966e+26 
0.554709 1.02827e+26 
0.554087 1.02688e+26 
0.553465 1.0255e+26 
0.552844 1.02411e+26 
0.552223 1.02273e+26 
0.551602 1.02135e+26 
0.550981 1.01997e+26 
0.550361 1.01859e+26 
0.549741 1.01721e+26 
0.549121 1.01583e+26 
0.548501 1.01445e+26 
0.547882 1.01307e+26 
0.547263 1.0117e+26 
0.546644 1.01032e+26 
0.546025 1.00895e+26 
0.545407 1.00758e+26 
0.544788 1.00621e+26 
0.544171 1.00484e+26 
0.543553 1.00347e+26 
0.542935 1.0021e+26 
0.542318 1.00073e+26 
0.541701 9.99363e+25 
0.541085 9.97997e+25 
0.540468 9.96632e+25 
0.539852 9.95268e+25 
0.539236 9.93905e+25 
0.53862 9.92543e+25 
0.538005 9.91181e+25 
0.53739 9.89821e+25 
0.536775 9.88462e+25 
0.53616 9.87104e+25 
0.535546 9.85746e+25 
0.534931 9.8439e+25 
0.534317 9.83034e+25 
0.533704 9.8168e+25 
0.53309 9.80326e+25 
0.532477 9.78974e+25 
0.531864 9.77622e+25 
0.531251 9.76271e+25 
0.530639 9.74922e+25 
0.530027 9.73573e+25 
0.529414 9.72225e+25 
0.528803 9.70878e+25 
0.528191 9.69532e+25 
0.52758 9.68187e+25 
0.526969 9.66843e+25 
0.526358 9.655e+25 
0.525748 9.64158e+25 
0.525137 9.62816e+25 
0.524527 9.61476e+25 
0.523917 9.60137e+25 
0.523308 9.58798e+25 
0.522699 9.57461e+25 
0.522089 9.56124e+25 
0.521481 9.54789e+25 
0.520872 9.53454e+25 
0.520264 9.5212e+25 
0.519656 9.50787e+25 
0.519048 9.49456e+25 
0.51844 9.48125e+25 
0.517833 9.46795e+25 
0.517226 9.45466e+25 
0.516619 9.44138e+25 
0.516012 9.42811e+25 
0.515406 9.41484e+25 
0.514799 9.40159e+25 
0.514194 9.38835e+25 
0.513588 9.37511e+25 
0.512982 9.36189e+25 
0.512377 9.34868e+25 
0.511772 9.33547e+25 
0.511168 9.32227e+25 
0.510563 9.30909e+25 
0.509959 9.29591e+25 
0.509355 9.28274e+25 
0.508751 9.26958e+25 
0.508148 9.25643e+25 
0.507544 9.24329e+25 
0.506941 9.23016e+25 
0.506339 9.21704e+25 
0.505736 9.20393e+25 
0.505134 9.19082e+25 
0.504532 9.17773e+25 
0.50393 9.16465e+25 
0.503328 9.15157e+25 
0.502727 9.1385e+25 
0.502126 9.12545e+25 
0.501525 9.1124e+25 
0.500924 9.09936e+25 
0.500324 9.08633e+25 
0.499724 9.07332e+25 
0.499124 9.06031e+25 
0.498524 9.0473e+25 
0.497925 9.03431e+25 
0.497326 9.02133e+25 
0.496727 9.00836e+25 
0.496128 8.99539e+25 
